id,userid,text,timestamp
1081,120,Atoms are used within a program to denote distinguished values ,2011-03-16 16:26:34
1082,120,Messages can be sent to and received from ports  but these messages must obey the so called  port protocol  ,2012-09-23 18:20:48
1083,120,Haskell features a type system with type inference and lazy evaluation ,2012-10-17 21:47:14
1084,120,Ports are used to communicate with the external world ,2012-12-20 17:53:20
1085,120,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2012-07-28 22:38:14
1086,120,Haskell features a type system with type inference and lazy evaluation ,2010-01-11 17:51:11
1087,120,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2012-08-19 09:09:09
1088,120,Any element of a tuple can be accessed in constant time ,2010-11-04 18:35:22
1089,121,It is also a garbage collected runtime system ,2011-09-21 04:49:24
1090,121,Any element of a tuple can be accessed in constant time ,2012-06-16 09:50:00
1091,121,Messages can be sent to and received from ports  but these messages must obey the so called  port protocol  ,2010-07-28 03:21:49
1092,121,Atoms are used within a program to denote distinguished values ,2010-08-04 16:29:58
1093,121,Initially composing light hearted and irreverent works  he also wrote serious  sombre and religious pieces beginning in the 1930s ,2012-03-08 09:17:58
1094,121,Ports are created with the built in function open port ,2012-08-29 00:57:05
1095,121,The Galactic Empire is nearing completion of the Death Star  a space station with the power to destroy entire planets ,2010-01-23 20:15:39
1096,121,He looked inquisitively at his keyboard and wrote another sentence ,2012-02-26 12:42:05
1097,121,Haskell features a type system with type inference and lazy evaluation ,2011-05-03 23:19:50
1098,122,It is also a garbage collected runtime system ,2012-01-18 01:30:15
1099,122,Type classes first appeared in the Haskell programming language ,2011-07-22 12:05:10
1100,122,Where are my pants ,2010-08-13 14:34:33
1101,122,It is also a garbage collected runtime system ,2010-10-26 05:13:54
1102,122,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2011-10-01 04:34:37
1103,122,I don t even care ,2011-10-19 04:16:17
1104,122,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2010-03-03 10:37:01
1105,122,Initially composing light hearted and irreverent works  he also wrote serious  sombre and religious pieces beginning in the 1930s ,2012-06-30 14:21:53
1106,122,Initially composing light hearted and irreverent works  he also wrote serious  sombre and religious pieces beginning in the 1930s ,2010-11-09 13:52:09
1107,123,Ports are used to communicate with the external world ,2010-12-08 02:26:26
1108,123,Haskell features a type system with type inference and lazy evaluation ,2012-01-28 07:48:13
1109,123,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2010-07-14 05:01:26
1110,123,Initially composing light hearted and irreverent works  he also wrote serious  sombre and religious pieces beginning in the 1930s ,2011-05-10 19:10:29
1111,123,I don t even care ,2012-09-06 14:54:42
1112,123,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2011-05-26 05:12:58
1113,123,Any element of a tuple can be accessed in constant time ,2011-12-25 20:38:01
1114,123,Initially composing light hearted and irreverent works  he also wrote serious  sombre and religious pieces beginning in the 1930s ,2010-07-18 09:49:23
1115,123,It is also a garbage collected runtime system ,2010-10-25 08:25:33
1116,124,Ports are used to communicate with the external world ,2012-09-20 00:03:57
1117,124,Type classes first appeared in the Haskell programming language ,2012-03-09 07:09:17
1118,124,Atoms are used within a program to denote distinguished values ,2010-09-04 21:21:12
1119,124,Its main implementation is the Glasgow Haskell Compiler ,2011-09-20 04:37:07
1120,124,Make me a sandwich ,2012-11-22 01:15:26
1121,124,Ports are created with the built in function open port ,2011-08-02 01:46:37
1122,124,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2011-02-27 20:45:45
1123,124,Where are my pants ,2011-11-21 16:09:22
1124,124,Any element of a tuple can be accessed in constant time ,2012-03-01 05:53:58
1125,125,Haskell is a standardized  general purpose purely functional programming language  with non strict semantics and strong static typing ,2010-01-04 05:45:01
1126,125,He looked inquisitively at his keyboard and wrote another sentence ,2012-03-14 10:38:53
1127,125,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2010-11-07 05:20:29
1128,125,Type classes first appeared in the Haskell programming language ,2012-12-01 10:30:55
1129,125,Atoms are used within a program to denote distinguished values ,2010-10-08 11:10:45
1130,125,Do you have any idea why this is not working ,2010-07-02 12:55:37
1131,125,Atoms are used within a program to denote distinguished values ,2010-07-19 01:43:24
1132,125,Do you come here often ,2011-07-05 02:31:08
1133,125,I don t even care ,2011-09-11 23:52:07
1134,126,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2010-05-28 17:59:44
1135,126,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2010-01-11 04:23:03
1136,126,It is also a garbage collected runtime system ,2012-02-16 05:32:00
1137,126,In 1989 the building was heavily damaged by fire  but it has since been restored ,2011-10-07 05:03:09
1138,126,Ports are used to communicate with the external world ,2011-09-29 21:09:32
1139,126,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2011-02-04 17:16:54
1140,126,In 1989 the building was heavily damaged by fire  but it has since been restored ,2010-03-23 09:57:10
1141,126,I don t even care ,2011-07-08 04:28:39
1142,126,Atoms are used within a program to denote distinguished values ,2011-06-07 23:02:21
1143,127,The Galactic Empire is nearing completion of the Death Star  a space station with the power to destroy entire planets ,2010-09-27 06:31:23
1144,127,She spent her earliest years reading classic literature  and writing poetry ,2011-05-08 08:08:24
1145,127,Tuples are containers for a fixed number of Erlang data types ,2010-06-03 14:15:06
1146,127,Its main implementation is the Glasgow Haskell Compiler ,2012-04-03 13:25:41
1147,127,Any element of a tuple can be accessed in constant time ,2012-12-31 21:29:31
1148,127,Do you come here often ,2012-04-12 08:13:57
1149,127,In 1989 the building was heavily damaged by fire  but it has since been restored ,2011-02-15 16:57:34
1150,127,He looked inquisitively at his keyboard and wrote another sentence ,2010-01-08 18:17:03
1151,127,Type classes first appeared in the Haskell programming language ,2012-04-24 05:37:28
1152,128,Do you have any idea why this is not working ,2012-04-07 21:41:56
1153,128,Erlang is known for its designs that are well suited for systems ,2012-10-14 02:05:26
1154,128,In 1989 the building was heavily damaged by fire  but it has since been restored ,2011-05-18 03:10:09
1155,128,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2011-03-26 23:28:36
1156,128,The Galactic Empire is nearing completion of the Death Star  a space station with the power to destroy entire planets ,2010-12-20 23:49:29
1157,128,The Galactic Empire is nearing completion of the Death Star  a space station with the power to destroy entire planets ,2011-09-30 12:38:38
1158,128,He looked inquisitively at his keyboard and wrote another sentence ,2011-06-07 10:03:35
1159,128,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2011-06-16 12:22:23
1160,128,Ports are used to communicate with the external world ,2010-07-01 06:40:53
1161,129,Where are my pants ,2010-11-26 01:01:43
1162,129,Haskell is a standardized  general purpose purely functional programming language  with non strict semantics and strong static typing ,2011-10-21 20:46:04
1163,129,Its main implementation is the Glasgow Haskell Compiler ,2010-08-05 21:03:07
1164,129,In 1989 the building was heavily damaged by fire  but it has since been restored ,2011-08-08 04:22:59
1165,129,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2012-06-11 05:57:46
1166,129,Haskell is a standardized  general purpose purely functional programming language  with non strict semantics and strong static typing ,2012-01-09 20:13:11
1167,129,Any element of a tuple can be accessed in constant time ,2010-07-18 17:20:18
1168,129,Haskell is a standardized  general purpose purely functional programming language  with non strict semantics and strong static typing ,2012-05-10 01:18:27
1169,129,Do you have any idea why this is not working ,2011-01-12 05:17:23
1170,130,I don t even care ,2011-02-20 22:32:07
1171,130,Make me a sandwich ,2012-09-18 01:50:19
1172,130,Where are my pants ,2010-10-10 03:22:35
1173,130,Ports are created with the built in function open port ,2012-08-03 20:29:19
1174,130,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2012-10-08 10:01:38
1175,130,Atoms are used within a program to denote distinguished values ,2011-04-03 23:32:14
1176,130,Haskell is a standardized  general purpose purely functional programming language  with non strict semantics and strong static typing ,2011-04-20 07:18:41
1177,130,Tuples are containers for a fixed number of Erlang data types ,2012-04-04 04:17:02
1178,130,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2010-04-07 01:12:53
