userid,postid,timestamp
940,6544,2014-09-23 20:18:12
780,6191,2017-11-03 00:07:35
365,266,2014-10-19 20:12:14
948,1654,2011-01-11 14:37:50
289,644,2012-06-26 03:02:36
703,2015,2010-06-09 06:55:27
67,5299,2015-03-25 16:24:11
544,2532,2011-11-07 11:59:50
880,3930,2010-08-18 00:56:44
79,4796,2014-04-21 21:33:41
490,720,2012-08-15 19:09:55
814,5342,2015-09-23 23:19:12
298,3642,2014-06-17 15:52:57
526,6869,2016-10-30 10:19:39
966,8403,2010-06-02 04:29:23
576,7426,2014-09-16 11:15:24
611,590,2016-07-10 00:25:09
849,2066,2011-06-04 06:09:08
177,5249,2012-10-30 07:45:22
679,3902,2016-07-07 11:32:09
559,6349,2017-10-21 17:13:22
449,2510,2017-05-12 15:52:06
938,1944,2010-06-11 15:11:29
478,5605,2014-04-02 06:43:42
882,576,2017-05-23 10:30:38
382,1041,2016-05-16 01:12:26
573,5463,2014-09-08 20:39:39
943,7492,2014-06-08 21:41:37
133,3277,2016-06-06 20:44:02
304,4905,2017-08-26 16:04:12
671,3555,2016-10-03 22:40:55
873,6876,2015-05-17 07:02:32
794,8468,2011-09-25 07:50:02
943,6658,2013-09-23 17:18:03
859,6109,2017-03-05 22:40:13
164,800,2017-02-13 12:28:48
859,1534,2010-04-11 15:43:03
742,7782,2015-07-12 20:52:40
439,6444,2017-09-15 11:43:44
143,7402,2016-10-08 17:13:43
193,5392,2011-08-25 23:22:39
520,3796,2010-09-19 21:09:35
800,1654,2015-11-19 04:03:46
516,6215,2011-11-06 11:59:55
623,5620,2012-01-28 20:20:51
289,8944,2011-04-29 15:43:34
744,2908,2015-11-18 17:08:03
766,7373,2011-01-01 17:47:11
570,3930,2011-10-11 21:13:37
822,400,2017-10-23 23:10:39
507,798,2011-07-15 19:58:05
597,7849,2011-07-26 09:24:15
454,2627,2010-03-20 05:59:53
884,321,2017-08-01 23:38:53
905,1696,2010-09-19 20:42:57
891,7045,2012-09-10 01:31:51
357,914,2016-05-28 12:56:15
755,7043,2010-07-23 09:35:49
375,1122,2017-08-07 01:31:18
375,4465,2010-02-15 01:47:45
124,1130,2014-06-19 18:44:08
506,7929,2015-02-24 20:30:17
896,4449,2017-03-08 10:27:56
664,8209,2011-02-12 23:01:47
583,7536,2013-02-03 13:23:04
502,5517,2015-06-25 07:46:32
353,4075,2017-06-09 22:07:39
664,3541,2010-09-27 04:08:50
894,8263,2017-08-13 08:41:34
177,2780,2011-10-02 07:06:18
357,3337,2014-10-21 00:43:07
302,2269,2012-09-30 12:39:05
463,5424,2016-01-22 20:12:25
232,6683,2013-12-18 14:11:25
76,2893,2017-10-05 19:31:37
476,2110,2016-02-11 03:26:08
339,5850,2014-01-20 07:07:49
27,3684,2013-12-09 23:53:57
216,7354,2016-12-26 15:20:32
4,5127,2011-06-13 14:51:34
50,1547,2014-01-18 12:45:08
244,7201,2017-09-29 14:42:09
927,7978,2014-07-10 16:06:20
679,448,2013-01-26 08:23:28
298,1143,2015-10-25 05:53:32
286,522,2014-11-11 09:14:15
575,8401,2016-09-06 16:19:27
713,5364,2015-09-11 08:14:11
909,1303,2010-03-15 23:44:23
7,5506,2016-05-29 20:29:04
140,2675,2015-09-04 23:19:35
836,6428,2013-07-10 00:15:16
268,8108,2012-02-21 09:25:02
628,2207,2017-06-01 20:21:25
886,2728,2017-07-04 18:19:34
747,5030,2014-06-23 15:26:29
936,6112,2011-06-28 08:06:08
884,2633,2016-11-29 01:05:37
29,7815,2015-10-28 01:32:57
632,7065,2014-08-26 04:48:24
772,8227,2011-06-24 18:40:03
540,1407,2010-02-05 02:51:45
494,1787,2015-10-25 01:14:27
128,3514,2011-05-02 18:12:36
754,1191,2014-12-29 09:49:53
662,2574,2013-04-06 06:42:46
510,516,2015-01-13 20:03:44
606,3659,2011-08-30 18:58:26
210,5612,2013-02-19 17:42:33
919,5766,2016-03-18 18:54:53
648,176,2014-03-27 06:44:59
147,1766,2016-03-29 16:53:49
228,3429,2016-04-04 12:14:52
680,7716,2010-12-30 21:06:14
807,6348,2013-07-12 22:16:49
583,3951,2014-08-10 17:09:53
975,8553,2017-01-13 16:42:01
262,8842,2014-05-18 17:33:28
647,7883,2013-10-08 10:19:28
487,3115,2012-02-29 21:17:48
557,8014,2017-11-18 23:18:36
398,792,2010-08-26 21:57:01
110,4906,2013-08-08 05:14:31
749,39,2012-11-24 11:12:10
215,2489,2010-10-24 13:27:22
718,7299,2010-03-08 01:17:36
686,7105,2011-01-29 15:03:44
982,950,2014-11-22 01:49:58
882,3725,2015-03-10 00:49:04
729,3621,2013-06-23 19:18:16
522,7663,2017-08-13 19:10:44
190,5908,2010-04-02 18:56:48
64,7501,2017-06-02 10:09:25
828,1084,2014-05-11 20:52:44
285,998,2011-06-20 23:34:43
673,5275,2011-06-15 10:01:18
24,8888,2013-05-10 17:54:26
436,5317,2010-09-18 23:01:37
655,5166,2010-09-22 20:03:12
159,7161,2013-07-03 21:57:41
663,342,2014-04-05 01:40:13
835,7436,2016-10-29 01:45:22
906,1307,2014-08-16 18:24:45
903,4766,2010-08-22 18:25:45
651,3762,2014-06-23 09:18:19
230,1241,2015-10-09 12:08:48
143,7941,2015-12-19 09:04:27
935,6095,2011-11-13 18:13:58
729,4927,2016-01-18 20:15:21
511,4270,2012-04-30 03:26:12
574,2722,2014-02-13 15:15:09
573,7821,2017-05-08 10:39:54
816,225,2012-07-28 07:06:42
142,8511,2016-05-09 03:01:15
860,2899,2017-05-28 22:18:27
629,7132,2015-05-27 00:57:59
982,4762,2017-07-26 16:45:13
958,1968,2017-12-12 12:16:48
85,3294,2013-05-07 23:29:07
490,3727,2015-04-22 17:21:09
85,2060,2010-05-27 06:49:30
188,2050,2010-10-09 20:08:59
170,357,2014-11-30 23:36:15
256,914,2015-04-20 16:09:31
890,2942,2012-04-09 11:09:33
165,5874,2017-07-21 08:13:21
937,1141,2017-05-12 06:43:21
663,1101,2012-10-29 20:26:45
455,1019,2017-08-06 07:53:29
299,5718,2014-12-01 23:28:38
387,7959,2012-09-18 15:39:46
774,5398,2013-01-01 21:18:12
363,2139,2010-03-12 06:38:37
824,1810,2015-02-01 23:09:34
759,3325,2010-12-09 17:02:27
951,6300,2010-05-04 07:49:38
340,8373,2017-07-21 05:14:32
656,2096,2010-08-05 06:01:14
715,6873,2015-09-27 18:23:33
965,1887,2010-01-10 20:17:18
784,558,2013-07-12 12:39:42
841,2239,2015-03-14 06:23:02
704,7342,2010-06-03 03:55:35
673,6311,2017-10-22 14:19:33
200,6275,2015-05-31 18:37:06
176,7838,2011-10-18 06:45:37
421,1163,2016-11-07 21:43:23
292,867,2017-10-21 02:43:34
912,5507,2017-01-02 05:32:50
612,3639,2012-07-01 08:20:29
638,4593,2012-05-14 06:34:50
499,6833,2015-10-22 17:11:45
259,875,2012-06-17 08:05:46
396,36,2014-01-07 13:47:27
0,5937,2013-05-11 12:48:22
785,8908,2012-09-06 15:16:48
903,6866,2010-02-01 18:38:15
690,8251,2010-07-22 19:12:01
416,2938,2010-09-20 10:11:55
450,3850,2013-09-16 19:48:55
846,964,2010-12-19 02:08:49
697,8190,2017-08-10 14:50:25
886,3214,2010-05-06 10:01:00
296,7488,2011-01-16 10:22:51
380,5013,2011-06-13 09:09:51
326,1346,2013-03-22 16:42:04
469,1359,2015-09-10 20:15:45
552,1302,2015-06-13 10:13:52
796,6708,2015-12-13 20:56:57
483,8475,2014-01-18 10:58:02
113,1682,2017-10-08 02:24:20
980,5379,2010-04-30 21:47:07
733,48,2014-06-01 10:33:41
184,6876,2010-09-06 08:53:47
497,8848,2016-04-02 00:19:57
251,1296,2012-07-05 01:32:48
952,700,2016-06-08 11:37:11
582,4632,2015-10-02 10:33:28
925,2430,2017-10-19 14:44:06
359,1412,2012-09-18 05:25:46
773,3068,2012-05-16 17:31:39
521,5607,2016-11-24 19:13:39
874,6672,2016-09-25 12:41:31
654,763,2013-04-17 17:59:04
963,3629,2014-04-11 13:20:06
657,5593,2011-07-27 23:50:10
683,6591,2011-05-13 17:38:39
605,7452,2017-09-25 04:54:50
53,2275,2010-11-22 14:52:17
140,8275,2016-05-15 06:10:44
138,6516,2012-12-25 20:32:35
982,1807,2017-10-09 15:12:23
699,648,2016-08-23 02:59:13
621,5369,2011-10-23 20:46:56
130,1474,2010-10-01 05:59:52
173,5777,2010-07-31 17:56:42
209,7618,2011-05-25 09:14:27
35,4423,2012-04-01 09:39:16
514,7854,2017-11-19 03:41:01
266,3597,2016-06-19 11:14:43
266,915,2014-01-14 22:52:43
877,3053,2011-11-20 23:22:18
774,5272,2011-04-14 19:20:40
914,7713,2013-08-13 10:33:15
10,4900,2015-10-31 04:30:33
63,4229,2013-10-01 00:33:23
601,3205,2010-07-23 09:00:21
786,2118,2010-10-12 02:25:54
971,4770,2015-03-28 00:13:00
957,6536,2015-06-17 10:40:53
636,3399,2010-11-10 18:56:32
377,447,2012-01-01 23:06:42
488,1167,2014-12-28 19:35:01
514,4905,2010-10-14 07:12:30
954,8961,2017-11-19 02:49:34
783,5016,2014-09-14 14:45:14
752,5448,2016-05-24 16:58:23
841,6196,2016-07-09 01:58:53
431,2218,2010-06-30 21:44:45
309,5188,2013-06-06 07:54:45
442,3148,2010-03-28 03:05:24
136,5334,2015-02-12 09:33:40
737,1026,2014-10-26 02:12:18
67,5151,2015-04-02 08:35:54
576,2986,2013-10-05 15:45:44
221,3436,2016-07-31 20:25:01
902,3714,2011-07-04 17:06:11
453,881,2017-02-11 18:10:09
891,201,2013-07-31 12:24:38
965,3619,2012-11-29 03:29:00
921,8662,2016-11-04 09:11:11
428,3300,2015-07-02 06:25:21
103,7622,2010-08-08 01:45:18
185,7510,2016-02-29 16:56:35
957,7976,2012-05-19 01:41:38
106,8366,2015-01-29 02:56:21
307,4749,2010-12-12 00:48:32
685,376,2013-09-26 07:07:01
775,5253,2012-10-19 17:01:45
316,2283,2012-05-27 13:35:09
776,4171,2016-12-05 22:51:21
286,8158,2015-07-07 09:30:15
237,4314,2013-03-23 22:28:34
109,297,2016-10-28 09:52:08
626,3012,2016-02-16 10:14:16
490,5532,2015-06-15 01:00:14
243,4831,2016-08-02 06:58:56
573,50,2016-05-24 03:15:26
628,3409,2017-04-04 18:47:14
804,4096,2012-08-30 09:21:56
918,7304,2014-10-18 23:02:36
732,8300,2016-02-09 20:22:46
344,5731,2011-12-07 14:52:58
888,2989,2017-05-04 15:35:34
71,8217,2012-08-23 07:00:57
743,4525,2013-05-15 16:33:59
389,3124,2011-01-01 03:58:43
252,512,2011-06-20 01:16:01
680,5966,2015-06-18 01:06:33
970,3182,2015-02-16 15:29:29
241,5877,2010-10-13 11:21:59
49,8232,2014-03-28 15:03:13
294,3992,2010-02-22 09:43:03
746,3150,2014-06-23 08:08:42
439,5545,2015-12-26 16:24:52
462,1510,2010-12-08 08:23:01
861,742,2011-10-24 13:18:33
296,8322,2010-12-11 01:18:54
612,3666,2014-03-05 09:16:28
792,6895,2015-12-22 07:13:41
55,4558,2017-02-22 21:44:02
973,4046,2012-09-16 14:25:32
514,5874,2017-10-26 23:28:11
329,6083,2011-09-04 05:44:24
97,1460,2015-01-27 11:35:26
457,4718,2015-10-07 16:49:51
959,3034,2013-03-13 15:16:11
564,2995,2011-10-15 17:01:23
814,1016,2011-09-28 07:50:09
500,2947,2015-11-13 18:41:48
510,7920,2011-05-26 23:48:33
738,8470,2012-11-18 17:55:29
649,264,2010-08-03 17:32:58
943,5481,2016-09-08 02:58:37
337,3044,2011-05-25 05:31:19
978,3252,2016-10-18 06:15:42
118,4380,2012-03-22 21:28:33
26,5170,2010-11-14 05:47:38
936,5274,2013-12-14 14:06:30
627,5974,2017-01-08 23:54:53
853,2931,2012-05-25 11:02:50
541,5522,2013-12-30 10:03:52
348,3162,2010-01-01 05:53:51
185,8205,2014-07-02 01:00:49
73,1089,2011-08-29 22:48:39
328,8667,2012-09-28 04:11:58
157,1755,2013-01-30 16:10:00
5,1756,2013-06-24 22:17:15
677,4577,2013-06-10 07:41:12
713,4051,2015-12-14 20:51:42
577,624,2014-08-17 07:08:04
421,711,2017-12-15 15:38:00
748,6209,2011-09-18 00:09:56
176,4261,2017-10-28 06:00:54
523,7591,2015-01-31 02:17:25
351,517,2010-05-02 04:52:18
36,1064,2014-08-12 21:29:15
960,5892,2013-01-07 02:03:22
503,49,2012-07-27 00:35:26
594,1652,2017-08-01 23:02:03
44,8322,2017-10-09 15:50:16
605,3022,2013-01-13 19:16:05
79,8887,2013-02-20 16:46:27
104,4915,2015-04-06 01:16:06
570,4231,2012-05-17 05:28:18
210,1371,2010-03-25 02:54:18
340,8984,2016-10-13 21:33:41
407,226,2012-01-02 15:52:38
715,2723,2014-05-28 15:29:40
517,5447,2010-03-09 18:23:04
111,2677,2013-12-09 13:37:58
134,4174,2011-04-06 18:22:04
748,7358,2014-08-09 01:21:18
554,2322,2016-05-24 21:19:46
827,7740,2016-02-02 23:21:12
191,8571,2016-12-16 10:15:47
911,6849,2017-08-07 19:50:50
55,5292,2015-04-11 13:36:30
478,8806,2010-06-02 12:56:34
290,6349,2014-04-08 04:31:52
649,1936,2013-07-09 06:53:08
330,3532,2012-01-19 10:19:47
55,3507,2014-10-18 08:43:39
910,5747,2013-09-30 22:48:20
753,7015,2011-01-16 08:29:27
988,2625,2010-12-07 23:11:47
348,4068,2016-09-01 13:51:12
784,1640,2012-01-07 09:53:56
946,2683,2017-06-08 00:31:59
51,2163,2013-01-22 07:49:34
694,8757,2014-02-10 06:58:11
219,2959,2015-04-20 03:36:42
550,7385,2017-08-27 00:46:45
231,6179,2011-07-05 21:26:00
12,1312,2013-11-02 01:15:22
561,1124,2017-06-07 05:56:06
404,3067,2011-04-12 01:51:49
201,2236,2013-03-29 04:29:08
264,6407,2017-07-22 09:46:49
677,1408,2011-05-12 02:42:12
817,6369,2012-10-02 00:53:25
724,2787,2011-08-04 01:07:36
137,479,2013-02-25 16:22:50
239,4203,2010-10-30 03:33:11
341,8985,2014-09-17 18:26:31
942,4429,2015-06-19 23:01:54
327,4750,2016-10-23 18:49:19
954,5247,2017-11-11 04:42:04
183,8397,2014-08-19 03:42:45
733,4892,2015-12-11 22:28:23
634,5817,2015-10-20 00:54:28
116,975,2016-03-24 08:24:26
937,2863,2012-11-11 17:18:55
435,882,2014-02-21 05:08:30
772,8244,2013-09-01 20:31:52
399,4352,2010-09-10 22:09:41
139,8019,2012-05-01 18:14:23
13,6556,2013-06-05 09:03:59
885,2195,2010-09-14 12:14:40
223,7228,2017-04-26 23:47:25
508,545,2010-09-17 05:24:17
337,5254,2017-05-20 19:07:37
906,6665,2012-01-07 03:04:25
345,1108,2011-01-11 13:03:24
585,3278,2010-12-25 02:46:15
814,3204,2014-09-15 18:09:31
358,1774,2012-06-28 23:23:09
681,4321,2015-12-09 02:13:53
706,6867,2014-12-22 12:29:50
725,2298,2010-06-22 17:12:14
89,2514,2015-08-18 08:42:23
62,6130,2010-04-11 16:56:33
845,3086,2010-04-11 03:54:54
442,6504,2012-09-03 14:46:56
572,5512,2014-06-25 22:29:42
751,3345,2010-02-22 09:12:15
990,5702,2016-01-28 02:57:00
339,404,2011-10-10 16:02:28
444,4946,2014-12-15 22:37:59
578,7853,2016-10-31 04:52:30
427,911,2012-06-26 12:00:51
470,7588,2014-07-01 21:36:46
412,3218,2012-02-12 03:14:02
387,6207,2012-11-11 08:04:12
439,1663,2011-02-04 01:43:41
888,4040,2012-04-14 11:16:28
328,3924,2016-05-13 08:19:44
654,4521,2013-04-14 22:32:05
972,3527,2014-05-04 10:27:34
392,522,2014-08-16 00:07:38
771,4685,2016-12-29 05:06:38
402,1348,2011-07-29 05:25:43
287,3591,2012-01-13 04:08:15
653,89,2014-01-12 19:24:05
411,763,2013-03-30 04:53:05
274,7177,2012-12-01 11:21:56
385,359,2010-09-28 14:23:01
634,5357,2010-03-05 20:34:10
807,3769,2010-06-12 10:59:51
812,2530,2014-01-25 22:56:16
403,6494,2011-11-30 06:07:41
7,4426,2013-06-21 13:18:38
758,1398,2011-01-09 10:11:37
119,4733,2016-04-01 04:20:21
239,3981,2010-03-12 05:33:05
486,3693,2012-05-20 21:10:06
488,5692,2011-10-08 21:48:51
65,436,2011-10-29 10:39:13
24,2158,2014-01-07 11:16:05
543,7388,2010-06-24 09:00:14
862,4990,2011-05-23 18:33:23
711,6013,2017-02-15 01:55:48
464,8293,2011-04-25 18:57:59
355,1550,2011-09-16 19:56:47
511,2784,2010-04-28 12:06:37
716,6065,2014-01-26 10:03:08
601,2695,2010-03-31 02:34:11
16,702,2014-07-21 08:35:54
163,5505,2015-02-01 10:07:25
524,1829,2012-06-17 05:50:55
987,6514,2011-12-17 01:30:22
284,1820,2014-12-18 23:14:06
315,6549,2011-07-18 12:00:31
61,814,2014-11-10 10:52:31
507,1480,2017-11-18 09:08:37
526,8663,2011-03-12 07:39:54
378,7261,2012-05-10 14:54:18
787,6211,2017-03-13 19:03:06
294,6232,2010-12-16 19:53:58
748,2189,2012-07-08 17:05:09
790,1074,2014-10-03 01:33:25
734,6788,2011-10-15 12:47:59
255,8410,2011-01-17 09:15:25
594,4894,2016-05-17 09:28:32
756,6742,2017-05-19 04:18:26
47,851,2012-05-14 12:18:22
280,2522,2015-10-18 08:59:46
410,3201,2012-12-15 06:32:30
507,16,2016-01-14 14:45:28
335,4187,2010-10-05 01:01:05
77,7941,2010-01-03 13:27:02
125,2042,2013-03-21 04:17:02
991,2522,2011-04-30 23:59:58
264,7408,2017-12-13 10:09:07
679,8028,2015-04-19 19:55:55
882,5166,2011-10-21 05:03:47
751,3363,2013-07-19 01:44:28
441,4935,2016-01-22 05:22:06
789,8708,2013-06-16 22:53:03
495,8766,2016-01-21 17:20:57
734,4967,2010-09-08 12:43:50
613,964,2012-06-02 19:44:58
60,4986,2013-01-20 03:42:13
912,5243,2011-02-03 09:32:14
883,8498,2012-08-30 02:31:08
867,5262,2017-02-05 00:16:18
142,7118,2016-11-02 03:56:22
869,1321,2013-08-07 15:16:52
298,3663,2017-07-16 21:22:46
49,1149,2010-11-23 03:17:01
659,1803,2017-07-21 16:55:00
178,1339,2015-04-22 04:32:49
516,2531,2010-06-01 04:08:23
862,7693,2011-06-20 07:48:19
7,4852,2012-11-02 02:35:00
360,4696,2010-11-20 01:52:14
183,7792,2011-10-07 22:10:35
119,8521,2016-09-21 06:07:51
715,2299,2012-08-07 15:31:21
39,7850,2017-02-13 18:34:54
857,2617,2011-01-17 05:43:28
142,1911,2015-05-08 00:20:58
760,4971,2012-05-19 18:32:48
50,6562,2011-03-16 05:33:29
410,3965,2015-01-24 05:17:28
865,7502,2011-03-23 12:53:01
414,5900,2015-06-06 04:29:37
285,4164,2017-06-15 10:18:07
591,4967,2016-01-16 06:53:53
337,7343,2013-08-08 21:17:49
348,7580,2013-04-17 19:06:09
612,4758,2011-03-19 17:02:11
568,8617,2015-07-16 20:03:35
169,7796,2016-05-26 18:39:02
373,1404,2013-11-27 00:14:58
611,3982,2013-09-14 23:42:35
265,8590,2017-10-21 13:07:40
752,2158,2014-08-24 20:21:17
550,4565,2012-03-30 14:32:03
522,3012,2013-06-29 04:40:08
977,1177,2013-07-21 20:35:10
138,224,2014-04-15 04:35:50
688,3379,2017-08-30 19:55:53
778,8487,2010-12-31 17:02:44
720,3730,2016-12-31 20:16:12
788,5312,2010-02-07 07:23:54
904,6100,2010-09-12 03:30:09
223,7010,2012-12-22 21:55:35
903,7514,2014-07-20 21:44:07
619,8817,2014-01-15 00:31:19
137,4611,2010-06-29 21:45:19
406,4614,2016-10-18 21:20:30
545,6986,2017-02-25 09:32:16
68,1229,2015-03-10 23:30:15
108,5903,2013-03-04 07:10:59
989,157,2014-08-25 08:11:00
297,3402,2011-02-16 03:08:37
181,2835,2016-08-07 10:52:58
294,2736,2014-11-09 06:53:52
40,859,2012-12-02 21:55:50
270,4750,2014-05-29 20:55:44
429,7050,2017-07-08 10:36:15
607,5566,2013-06-24 15:10:36
290,3718,2012-02-11 22:21:17
163,751,2013-01-01 23:37:58
453,686,2010-09-21 03:51:36
604,926,2017-11-28 13:55:04
961,5459,2014-12-08 04:00:19
448,5341,2017-10-30 19:18:14
375,1848,2012-05-22 11:14:33
525,2702,2016-08-24 02:37:42
1,6226,2013-11-03 14:28:58
274,1385,2014-01-13 01:38:05
540,6017,2015-01-23 21:57:42
747,7182,2014-04-04 04:50:07
509,4140,2015-12-10 08:27:18
38,6179,2016-12-31 01:32:12
791,519,2011-10-24 08:02:51
297,934,2013-03-13 12:36:34
687,5144,2017-12-28 22:31:00
133,448,2017-03-15 20:27:22
522,1891,2013-06-17 03:47:41
544,1975,2016-10-26 11:22:32
101,8286,2015-09-07 04:14:48
299,1837,2010-01-29 15:20:25
677,8073,2017-10-19 01:45:46
46,4632,2015-04-22 18:36:45
904,843,2013-12-14 23:04:00
629,4765,2016-11-10 17:45:38
455,4315,2015-08-09 16:28:49
487,4526,2016-12-12 01:12:13
733,6536,2012-03-16 03:42:41
15,8309,2010-07-03 09:58:05
930,8738,2014-07-27 12:28:23
869,7975,2011-01-22 03:04:02
380,6323,2013-03-19 18:26:35
310,2330,2017-11-03 03:28:40
709,6228,2017-10-22 08:32:55
185,6643,2010-02-27 01:53:15
89,4333,2017-11-12 23:54:04
361,9,2013-03-25 01:12:26
500,42,2015-10-03 19:12:10
368,5387,2016-10-24 04:55:40
410,8774,2013-02-03 12:53:12
361,1363,2017-02-24 18:32:20
439,2266,2014-03-02 16:16:16
160,5448,2013-02-04 15:25:43
197,1967,2015-07-17 14:36:45
264,7560,2014-03-31 21:08:04
689,3784,2015-03-12 23:28:10
69,380,2015-02-02 08:00:29
555,8852,2013-03-22 22:02:02
342,7033,2015-06-09 14:54:08
802,4434,2016-06-14 00:24:48
301,6343,2015-07-02 05:48:07
929,6695,2012-09-04 21:58:12
920,6487,2012-11-15 00:24:35
218,934,2012-12-19 16:18:08
942,6962,2010-06-23 06:30:01
121,5117,2015-07-18 08:41:43
391,2487,2011-03-03 20:47:19
49,4919,2011-01-20 17:06:38
473,8495,2016-08-01 06:27:49
407,8713,2012-06-07 01:08:56
828,4856,2012-05-20 07:54:08
194,8616,2017-12-17 17:56:03
826,7791,2012-07-20 00:29:45
762,2867,2014-04-16 07:34:07
286,5475,2012-02-15 00:46:03
777,5736,2012-10-22 19:33:26
296,1042,2011-08-19 06:33:00
3,180,2010-05-18 01:20:05
418,7661,2013-06-04 13:39:01
875,1556,2015-03-02 10:17:43
532,7950,2015-04-24 23:39:32
725,7904,2012-08-05 22:56:12
886,1008,2015-01-05 14:53:17
45,4759,2014-10-08 06:43:09
6,4477,2013-09-16 09:00:13
73,1447,2015-07-07 21:38:26
187,6615,2016-08-20 14:05:30
236,6016,2010-04-19 01:51:40
749,1671,2012-12-25 20:57:10
707,8832,2013-10-28 03:09:41
972,3178,2017-08-15 05:44:54
360,8410,2013-12-22 09:48:17
527,7312,2015-04-22 04:42:33
356,5207,2016-05-06 08:08:29
783,7847,2012-06-01 17:04:24
455,2033,2012-01-08 18:03:17
290,4157,2012-10-12 02:30:30
997,2264,2015-05-08 00:18:54
589,8178,2016-04-21 10:30:34
693,4920,2014-06-11 21:15:00
260,1808,2015-06-26 10:50:43
987,4046,2017-06-17 22:15:59
85,8193,2012-11-24 03:06:52
968,8066,2011-01-30 06:12:03
289,3575,2015-05-13 22:29:01
493,7434,2016-05-21 21:52:32
267,2079,2015-10-13 14:03:09
371,2143,2016-02-08 04:01:03
758,2713,2016-06-29 10:18:32
183,5847,2010-03-02 01:58:04
649,1769,2010-01-20 13:12:12
230,3104,2014-09-19 08:07:06
308,7565,2011-11-27 05:18:20
489,5708,2017-07-30 18:17:58
297,8739,2012-11-16 22:28:13
688,1674,2011-04-15 13:22:44
621,5902,2017-07-17 23:22:35
495,1336,2013-01-06 12:54:51
777,6316,2014-02-25 15:41:07
117,7473,2016-02-13 16:14:03
374,2129,2016-06-01 21:22:17
672,4261,2013-10-08 12:11:01
149,6570,2012-10-11 03:38:27
801,7889,2015-04-03 12:24:35
403,2421,2014-11-30 12:24:07
712,6522,2017-11-17 07:49:22
191,5592,2016-09-25 01:20:29
643,338,2012-07-22 17:44:54
113,2954,2014-08-27 17:36:43
753,4126,2017-06-22 05:36:45
695,6860,2016-08-28 05:58:30
152,102,2010-10-06 11:39:30
708,2544,2010-05-28 05:22:21
267,4760,2013-07-23 21:09:30
710,3925,2016-05-08 12:24:15
513,7322,2015-07-16 09:07:17
219,5711,2014-07-27 10:47:25
332,808,2012-08-02 09:12:08
992,7967,2010-03-08 07:47:18
21,7066,2011-04-22 12:36:31
888,1155,2014-06-16 21:21:31
59,2367,2016-09-12 02:03:43
575,3844,2015-12-06 10:00:30
192,241,2013-04-11 11:14:26
400,6751,2012-11-30 16:53:00
566,1555,2011-04-28 20:46:25
746,1479,2016-02-16 18:06:12
782,8289,2010-12-23 03:39:07
359,8088,2013-11-27 22:01:29
253,7995,2017-02-25 08:01:32
564,1485,2017-09-02 00:20:07
828,1600,2016-09-12 22:54:19
862,2828,2016-03-12 02:01:33
410,1380,2015-06-21 02:12:24
497,2524,2013-09-30 12:45:53
664,1310,2011-06-09 11:49:23
686,8771,2010-12-24 10:14:00
934,5985,2011-01-06 13:51:35
98,6743,2010-11-18 23:48:07
659,3687,2015-10-11 00:57:46
512,5497,2011-02-13 21:06:32
959,5694,2015-03-20 19:11:11
898,1706,2014-07-06 14:28:36
580,6421,2012-01-13 13:23:51
878,5028,2012-01-18 07:40:03
327,4023,2012-11-08 11:48:17
59,1961,2016-05-07 15:00:31
620,3691,2013-02-25 15:37:26
952,6978,2012-03-21 14:27:04
772,5755,2013-02-08 14:13:04
680,5387,2017-01-21 13:56:06
719,2652,2013-06-15 01:52:29
303,1358,2017-01-17 11:34:57
877,1887,2014-02-27 14:07:04
702,2455,2016-08-19 14:10:30
520,7214,2011-07-25 08:41:51
992,3484,2015-01-25 22:53:02
900,2723,2016-09-16 21:50:35
702,2381,2010-12-27 05:21:52
933,5903,2014-09-18 16:45:50
400,4169,2016-03-25 11:25:27
764,3307,2017-09-03 04:27:28
942,707,2011-09-14 06:44:34
410,5299,2012-06-24 11:41:37
944,4603,2016-08-02 11:36:22
356,1059,2017-12-11 13:02:07
692,1445,2016-04-02 23:24:27
521,6391,2017-10-24 15:18:54
723,7112,2013-02-19 23:41:13
913,5466,2016-12-17 00:35:16
29,5350,2013-06-01 08:11:01
407,8417,2017-04-25 21:05:11
515,8839,2014-06-14 23:04:21
177,5181,2013-01-27 08:28:19
699,946,2016-02-04 16:41:09
515,2493,2017-01-23 06:21:36
869,3657,2011-07-12 01:54:47
929,5108,2011-06-29 09:08:41
678,7115,2014-09-09 06:50:28
885,7100,2014-05-18 19:34:05
938,7815,2012-08-13 07:28:32
889,6121,2010-07-23 01:51:32
887,997,2012-09-01 13:36:57
364,4962,2011-10-28 23:36:01
797,1904,2013-07-23 12:59:25
426,5488,2017-12-23 04:58:52
604,7689,2017-04-09 17:40:50
927,2926,2016-02-20 16:02:33
538,8945,2010-10-10 01:52:34
385,2573,2011-01-21 05:11:42
699,7395,2012-02-01 08:03:30
984,3064,2015-02-25 15:12:39
721,2083,2014-11-26 08:17:09
303,4343,2015-03-24 04:30:47
858,2159,2014-02-15 11:34:53
383,663,2011-03-18 18:07:37
662,8793,2011-02-04 07:13:02
425,2322,2017-04-07 00:00:46
119,7332,2016-12-01 13:37:22
393,6818,2017-11-13 14:42:22
207,512,2013-06-03 20:24:27
337,6265,2014-12-01 10:29:48
243,6014,2010-05-29 11:25:51
218,6806,2015-06-02 03:16:53
638,5123,2015-01-04 01:14:19
200,7475,2011-07-07 11:33:49
178,4548,2010-09-13 12:16:15
