userid1,userid2,timestamp
410,925,2014-12-26 20:32:02
355,900,2011-09-08 15:27:12
671,747,2016-12-30 01:56:21
875,171,2015-11-08 21:20:27
322,291,2012-11-21 17:26:22
448,216,2014-03-02 18:31:29
540,631,2011-01-15 15:16:58
324,641,2010-01-08 06:31:05
787,146,2017-09-27 10:59:21
759,55,2015-02-07 14:18:05
489,938,2016-06-03 16:49:19
351,540,2011-05-10 22:01:05
857,766,2014-03-01 02:17:03
120,73,2010-09-13 17:41:49
633,482,2016-06-23 13:11:50
599,609,2014-01-08 04:25:37
173,37,2011-11-09 01:26:39
963,797,2015-03-09 00:24:20
260,789,2015-12-04 07:15:31
772,946,2014-09-25 10:52:19
499,636,2010-08-05 13:15:49
708,871,2012-07-31 21:31:48
255,798,2017-06-03 17:22:14
66,24,2015-04-08 03:17:03
96,178,2010-12-08 19:40:50
590,341,2012-10-21 11:56:22
948,167,2011-02-25 19:20:30
844,429,2010-04-03 21:55:34
568,33,2011-06-30 17:36:45
768,870,2012-02-08 03:24:53
636,684,2011-09-15 03:19:08
352,844,2014-06-03 05:29:50
837,999,2015-01-17 00:57:14
135,372,2011-06-20 13:42:37
876,96,2011-12-15 19:48:55
294,600,2013-11-29 10:59:54
879,654,2015-07-25 13:54:40
305,649,2016-01-13 03:18:23
310,210,2011-09-28 21:34:00
112,319,2012-04-12 06:15:22
186,215,2011-03-08 16:35:15
483,707,2014-04-12 16:24:35
188,213,2012-12-28 03:23:52
916,227,2010-10-31 14:41:06
441,190,2016-10-30 16:17:56
258,288,2012-10-10 17:41:31
507,928,2013-02-10 01:21:56
395,812,2013-07-13 16:16:47
541,169,2013-06-10 03:28:56
736,733,2015-03-19 05:35:20
599,926,2015-09-18 18:20:47
113,2,2012-12-20 04:31:51
917,81,2010-07-13 17:53:24
91,967,2015-02-23 17:24:53
385,127,2013-12-27 14:27:04
222,622,2016-12-29 08:31:51
127,549,2015-10-11 09:49:25
438,290,2010-05-07 09:04:26
994,320,2010-07-17 23:05:16
129,39,2015-08-01 14:53:16
573,750,2015-07-09 21:24:58
270,460,2016-10-17 17:44:46
165,938,2014-12-29 05:16:30
113,762,2016-01-19 20:16:48
111,305,2013-08-15 01:26:30
155,753,2012-12-12 19:43:04
858,787,2013-10-02 11:53:11
661,751,2011-09-29 16:05:45
464,445,2014-06-01 17:07:37
387,828,2011-07-30 23:02:59
247,17,2014-07-09 05:36:14
861,272,2014-03-18 20:14:15
55,997,2017-06-07 12:21:19
315,152,2010-02-03 07:17:45
115,510,2014-08-09 11:49:46
789,887,2013-11-12 20:11:27
0,753,2017-05-26 12:09:52
499,937,2011-09-08 14:05:19
479,47,2014-07-12 08:42:14
173,699,2016-03-18 11:39:59
730,118,2012-12-02 19:35:15
832,159,2013-03-23 08:17:01
161,425,2010-07-28 22:11:55
67,327,2015-02-11 04:26:58
49,993,2014-12-26 22:27:17
702,850,2013-08-31 00:59:46
309,722,2017-07-22 22:43:02
68,686,2011-04-17 04:37:51
94,837,2015-07-08 07:30:08
606,235,2012-05-26 23:47:48
724,675,2011-08-25 03:17:31
273,493,2015-12-25 13:29:05
795,307,2016-05-26 01:46:28
21,948,2012-01-12 13:32:34
392,150,2014-12-30 19:49:41
913,239,2011-04-10 18:11:45
124,893,2013-12-22 03:51:36
223,775,2013-06-22 18:29:56
933,129,2015-03-13 01:52:04
618,394,2017-02-05 06:13:31
305,80,2010-10-05 21:23:58
26,181,2010-03-18 13:46:56
837,10,2013-06-06 13:50:03
543,951,2017-03-24 03:40:02
223,900,2016-12-11 11:14:44
773,405,2012-03-20 09:30:11
379,7,2016-07-22 12:34:20
774,350,2015-10-24 23:46:38
258,579,2010-04-20 06:24:18
23,794,2016-04-26 09:11:06
251,563,2012-07-21 22:38:20
939,902,2014-06-05 03:34:07
292,230,2010-10-23 11:22:24
200,351,2017-10-01 16:20:24
41,221,2013-03-18 18:07:21
76,672,2012-06-23 00:22:23
387,717,2012-12-24 04:07:31
772,243,2012-02-10 11:55:27
955,185,2011-12-02 21:48:10
755,182,2011-01-29 03:45:27
995,666,2015-09-01 23:05:58
837,355,2013-09-08 20:57:05
564,817,2015-12-23 18:08:52
754,354,2013-02-12 22:07:33
596,641,2014-03-20 08:03:31
4,343,2011-09-23 13:51:38
664,322,2017-06-06 07:19:41
355,657,2012-02-20 18:25:42
374,396,2017-09-14 15:44:26
874,254,2015-02-03 10:13:11
40,876,2016-05-23 01:51:35
761,817,2013-06-22 01:37:00
378,568,2016-02-13 14:24:57
462,203,2015-06-11 19:17:57
909,487,2011-10-30 19:50:29
403,587,2017-11-29 16:45:06
424,815,2016-08-11 18:50:08
260,320,2016-09-16 00:34:33
258,694,2010-05-22 00:07:31
355,271,2013-11-19 13:38:31
768,558,2015-01-05 22:45:42
234,113,2012-04-07 04:48:00
120,444,2015-09-19 16:17:13
827,337,2016-06-20 10:10:25
727,642,2015-09-22 16:04:01
560,46,2014-05-21 04:51:38
218,538,2010-03-24 00:08:53
788,937,2010-03-19 12:54:00
554,267,2012-06-20 11:56:17
47,545,2013-04-17 02:43:23
667,617,2011-12-03 18:46:56
476,550,2015-08-08 04:59:04
892,725,2015-05-08 09:54:32
709,173,2016-08-08 11:50:43
195,629,2015-12-22 04:27:11
269,352,2015-01-17 13:59:59
826,761,2011-07-16 10:50:10
321,395,2011-01-08 03:56:11
172,864,2010-02-14 11:18:33
993,720,2011-07-12 13:23:31
230,22,2011-01-08 15:37:01
373,79,2016-03-31 21:49:18
616,615,2015-11-12 03:45:45
673,873,2012-08-09 12:40:23
800,267,2013-06-12 08:48:34
407,399,2013-10-12 09:08:36
184,862,2016-11-30 18:59:53
44,83,2017-02-12 12:20:58
808,461,2015-07-23 18:29:21
662,844,2010-05-12 10:19:48
732,775,2017-11-16 01:33:45
773,485,2010-01-16 01:06:52
626,136,2012-12-18 06:13:47
729,61,2016-04-24 03:47:35
677,683,2011-04-17 18:17:42
745,303,2011-03-29 10:42:53
240,499,2014-03-25 18:09:07
617,831,2011-06-20 15:43:48
570,670,2011-12-05 20:08:51
619,226,2014-03-30 13:30:30
689,294,2012-07-26 17:04:43
379,455,2013-11-17 23:58:14
447,423,2017-02-06 01:19:22
892,112,2010-06-23 00:11:30
936,560,2011-08-06 16:33:49
782,215,2017-08-11 20:53:21
210,959,2014-11-24 23:40:23
602,579,2015-01-10 15:59:49
190,621,2012-05-17 18:05:27
591,652,2017-11-22 09:23:13
271,566,2015-04-12 10:48:14
863,354,2010-02-25 15:57:44
875,387,2012-02-11 13:52:17
429,895,2011-04-11 03:08:00
193,680,2015-10-29 21:02:57
980,256,2010-12-12 20:45:17
484,502,2014-07-01 13:57:18
937,815,2014-07-13 23:59:22
972,203,2017-06-01 13:09:33
474,296,2016-12-13 14:28:56
462,368,2014-01-24 11:41:23
747,774,2017-07-05 17:52:40
376,699,2017-09-07 10:09:48
702,142,2011-07-17 10:02:37
149,276,2013-01-27 14:24:44
722,468,2010-04-29 10:45:07
129,914,2012-03-06 10:01:24
744,2,2015-07-18 05:26:45
98,860,2010-12-04 09:25:22
629,25,2012-05-13 22:59:04
260,362,2012-03-20 09:03:56
194,56,2010-02-20 18:30:01
1,424,2014-04-09 17:18:31
602,94,2010-01-06 16:06:28
97,183,2015-11-24 12:54:36
63,638,2016-09-13 16:04:43
191,568,2014-02-25 08:46:19
682,220,2015-07-25 01:12:11
24,163,2011-10-07 22:41:57
930,324,2015-03-17 23:41:48
495,160,2010-10-15 04:10:03
92,608,2014-07-23 22:45:00
636,802,2012-04-28 11:19:51
835,584,2013-08-21 10:23:32
568,418,2012-03-20 09:32:29
56,107,2015-07-30 06:47:08
165,288,2014-03-11 07:33:30
617,255,2014-01-30 09:04:04
264,128,2013-01-11 07:17:54
722,916,2013-01-03 15:28:43
603,153,2014-12-30 12:34:54
621,974,2011-05-26 16:19:47
385,281,2011-11-29 00:29:57
826,283,2013-01-09 10:33:08
870,916,2016-01-31 06:46:28
895,955,2014-01-05 06:17:31
551,65,2012-07-29 21:55:31
970,38,2011-12-17 11:04:58
561,519,2013-04-30 05:44:50
394,69,2010-09-20 14:54:28
440,234,2011-12-10 02:10:51
781,545,2016-04-15 05:56:20
603,218,2012-03-31 04:32:38
515,647,2016-04-09 16:59:25
397,120,2016-09-24 21:02:01
12,453,2013-01-12 02:24:36
217,318,2012-06-30 18:04:07
315,810,2011-11-23 10:33:40
749,453,2010-09-25 20:18:11
309,579,2010-12-01 17:13:49
508,426,2016-01-29 08:27:03
612,802,2011-06-08 21:37:23
858,217,2015-04-02 10:09:55
708,791,2017-11-04 12:25:50
480,446,2013-05-07 05:20:13
938,29,2017-06-07 16:04:20
541,907,2014-12-30 10:23:26
520,971,2015-01-19 23:32:12
491,925,2011-09-06 22:28:58
101,34,2015-11-23 05:49:19
12,591,2016-02-21 18:30:16
104,637,2014-03-09 07:00:18
916,573,2012-10-02 03:13:58
490,35,2014-10-31 08:03:02
340,591,2013-07-07 14:15:38
40,547,2015-12-20 01:07:16
605,135,2012-01-18 18:34:48
632,336,2013-06-07 12:51:22
216,798,2011-08-06 12:27:07
318,951,2016-10-24 00:07:54
617,362,2010-02-26 15:21:41
700,802,2015-04-24 22:29:16
376,977,2014-07-08 03:31:24
283,548,2017-06-08 08:00:15
561,184,2012-10-09 08:15:35
558,791,2016-12-07 15:37:27
767,954,2015-07-17 23:54:16
750,646,2016-07-19 21:14:56
50,796,2015-06-18 13:41:45
734,320,2017-01-15 13:41:21
447,873,2016-08-03 05:22:22
147,215,2013-12-26 14:13:24
568,311,2012-09-25 04:50:15
291,711,2016-09-23 21:55:37
401,498,2013-04-15 13:37:01
94,442,2014-02-22 23:02:38
198,605,2016-08-03 02:34:29
845,330,2015-02-25 05:26:57
641,559,2015-05-08 07:46:15
981,966,2012-03-05 13:47:11
169,108,2010-03-09 16:46:12
678,531,2014-02-26 23:39:53
658,860,2015-11-23 08:23:01
800,412,2010-12-28 01:46:59
157,307,2011-04-29 21:34:40
226,172,2011-09-10 19:10:40
402,382,2015-08-29 16:17:06
320,434,2013-11-19 23:19:32
556,885,2012-11-20 15:00:57
343,143,2013-12-14 23:40:11
230,418,2015-12-03 01:19:20
478,507,2011-11-09 14:34:01
892,137,2010-02-05 19:25:07
5,704,2014-12-10 20:48:58
805,915,2017-11-13 12:18:18
851,570,2013-07-06 11:56:06
543,977,2013-01-24 02:03:49
217,673,2015-06-10 22:05:31
867,313,2016-10-01 10:47:34
831,856,2011-12-05 23:01:25
566,886,2016-11-19 23:26:04
401,367,2010-01-13 08:40:00
376,987,2010-01-29 04:52:54
498,448,2013-10-18 03:02:37
377,932,2010-03-20 17:24:36
850,64,2010-08-21 21:47:18
944,737,2011-06-25 13:09:11
137,802,2014-08-25 06:37:10
100,155,2017-01-11 12:04:50
872,782,2011-07-05 21:55:17
588,431,2010-02-01 00:06:16
277,422,2011-06-03 13:29:05
850,687,2014-01-19 02:46:37
881,919,2012-04-27 02:43:03
164,725,2010-04-04 09:16:25
884,351,2016-10-09 18:24:38
433,855,2011-10-28 23:30:26
664,598,2012-06-20 23:13:29
0,177,2016-06-08 02:55:00
465,890,2014-05-17 15:33:39
672,953,2016-03-17 07:18:32
971,683,2010-10-05 00:02:54
432,636,2012-02-13 11:30:20
895,882,2013-08-13 21:56:53
38,377,2014-02-26 10:29:56
859,72,2012-07-16 19:13:11
452,13,2010-05-09 22:42:25
583,153,2016-08-10 07:31:42
590,259,2012-09-16 03:39:27
809,134,2014-09-03 03:36:16
38,859,2016-12-08 13:05:33
351,841,2014-11-19 04:33:49
583,173,2016-11-29 08:52:34
81,949,2014-02-07 05:08:55
721,124,2012-01-10 07:25:40
257,886,2015-12-14 01:01:51
280,251,2013-01-27 04:43:17
632,780,2012-06-24 19:16:54
525,141,2014-03-26 23:48:12
738,249,2012-05-04 05:10:32
558,524,2017-01-17 16:32:23
799,401,2016-09-23 07:40:58
682,261,2013-10-23 23:20:30
21,451,2010-07-28 10:16:10
643,270,2016-07-29 15:50:45
258,767,2011-04-28 18:43:14
577,533,2017-07-16 07:37:02
397,471,2012-09-24 09:08:41
571,717,2013-03-31 23:59:56
482,350,2013-12-05 05:39:17
667,396,2010-03-05 02:30:54
377,20,2011-03-12 20:54:25
522,496,2014-05-03 18:29:21
151,413,2010-09-22 05:10:35
980,902,2015-08-28 10:39:34
431,702,2015-05-31 22:33:28
561,783,2012-06-15 02:12:55
786,373,2012-04-13 07:57:40
936,943,2012-10-16 19:40:09
658,81,2017-02-10 04:49:31
997,462,2017-04-05 23:18:19
487,311,2014-06-09 04:04:31
801,320,2014-02-03 12:36:45
447,363,2017-02-24 05:34:57
931,491,2010-02-07 06:44:24
964,184,2012-10-10 13:10:14
154,757,2016-05-26 18:23:39
609,386,2013-10-14 01:27:04
413,460,2016-10-06 23:34:21
454,366,2014-11-08 02:57:37
865,206,2016-10-26 00:34:54
127,57,2010-07-09 10:03:19
901,105,2015-05-24 02:31:18
901,20,2012-03-01 21:38:37
456,613,2017-07-27 01:53:50
100,781,2013-11-22 20:51:16
552,791,2015-12-08 14:01:58
755,188,2012-04-11 16:42:05
932,30,2013-08-10 12:47:04
927,220,2015-03-14 01:18:19
115,925,2016-05-07 09:17:54
41,734,2012-04-13 22:49:57
388,927,2011-03-23 02:12:15
793,653,2010-01-28 00:39:19
176,132,2011-04-30 12:30:23
661,656,2011-01-16 04:08:32
616,154,2017-07-30 08:23:37
304,225,2015-09-16 16:38:50
971,475,2016-05-21 16:21:00
654,170,2016-01-20 13:10:09
429,784,2013-12-15 22:19:29
262,708,2010-08-28 08:07:55
954,220,2010-10-30 10:31:46
991,678,2013-08-07 11:32:08
466,567,2015-01-21 06:30:06
159,585,2015-01-23 00:33:04
939,529,2015-03-13 08:24:01
737,980,2010-12-05 23:33:29
72,300,2017-08-27 21:10:17
909,761,2014-07-28 03:50:40
893,813,2012-10-02 17:03:10
124,915,2011-04-29 17:41:35
449,139,2011-11-19 19:52:14
523,978,2012-06-23 15:19:37
655,515,2014-03-05 11:02:32
230,167,2014-08-09 13:15:07
731,120,2016-01-03 11:55:18
157,279,2017-12-18 20:08:44
928,544,2013-09-19 02:40:03
839,793,2012-02-01 05:57:39
345,853,2011-10-16 19:47:13
669,314,2011-01-18 05:21:26
113,140,2011-06-06 00:47:51
384,983,2011-07-27 08:30:37
664,769,2016-10-14 01:49:33
941,213,2017-07-03 04:40:58
654,124,2016-09-27 05:43:45
648,849,2011-05-08 20:15:01
497,95,2013-04-29 00:18:26
193,277,2012-09-23 03:36:22
12,51,2017-07-24 12:36:19
378,58,2011-07-05 21:42:49
936,356,2015-02-17 06:58:19
434,557,2011-04-30 02:37:20
676,334,2016-11-07 11:19:30
922,158,2015-09-20 04:12:52
301,880,2012-05-28 22:55:25
90,541,2017-01-03 21:48:27
172,832,2014-12-26 17:23:46
168,630,2016-10-10 22:05:20
870,59,2016-06-23 18:48:50
188,952,2017-11-15 09:50:04
195,481,2014-07-29 03:40:41
323,346,2014-06-03 22:16:03
390,933,2013-09-18 04:23:52
524,133,2016-07-08 05:15:46
486,428,2017-05-29 09:51:53
185,69,2014-04-24 20:58:37
113,540,2017-01-15 04:52:08
267,68,2011-08-09 16:43:58
421,28,2017-08-12 08:25:18
739,929,2011-10-05 23:53:43
303,760,2011-03-20 00:45:11
460,777,2016-07-14 13:44:40
499,469,2015-06-02 03:15:19
741,32,2010-12-06 09:10:47
425,721,2015-05-14 06:50:57
340,832,2012-12-31 15:44:07
890,523,2016-07-07 09:36:20
332,351,2013-07-09 21:41:23
138,411,2011-02-19 08:13:57
736,242,2017-09-23 13:19:03
853,284,2011-03-29 09:54:37
317,967,2016-04-18 22:28:17
135,822,2016-04-27 02:41:23
438,634,2013-02-21 01:54:41
805,312,2016-01-08 06:04:03
386,470,2014-12-23 03:44:51
950,1,2017-02-15 22:59:17
430,793,2013-04-03 19:15:55
476,1,2016-11-12 12:10:56
261,187,2012-02-10 05:38:23
652,610,2014-05-16 10:49:44
764,426,2011-10-14 08:15:35
102,25,2015-04-28 22:49:01
633,814,2012-09-13 05:20:42
708,769,2016-09-01 14:09:59
891,375,2014-12-25 06:30:42
219,836,2010-03-15 19:22:32
671,390,2015-02-06 14:16:18
166,421,2010-12-26 06:58:16
1,181,2015-10-23 18:14:33
394,389,2011-09-17 11:24:14
153,503,2014-09-11 03:59:18
81,634,2010-09-02 13:15:43
599,735,2017-12-22 21:27:34
707,47,2012-09-29 04:08:40
845,652,2017-01-31 12:26:37
162,999,2010-03-01 04:24:41
817,53,2017-02-19 19:45:41
0,61,2011-01-22 00:50:18
804,862,2014-02-19 17:52:55
197,944,2017-01-29 08:06:36
236,662,2012-07-18 08:32:46
308,153,2016-11-24 17:21:35
742,789,2010-09-27 05:54:04
78,241,2017-09-18 03:41:11
559,955,2011-01-03 15:50:07
335,571,2011-12-15 12:08:05
544,174,2017-10-09 21:03:33
811,81,2011-07-11 20:41:15
709,442,2016-09-08 01:01:06
174,505,2014-07-22 21:06:49
747,768,2015-10-30 13:29:10
789,724,2012-04-28 06:19:58
217,369,2017-08-25 00:42:39
757,710,2013-02-18 23:50:34
273,200,2010-09-30 10:16:59
858,184,2015-12-11 11:04:27
992,283,2013-05-09 15:25:20
432,409,2010-06-07 16:24:09
916,934,2011-11-28 10:46:28
933,936,2011-01-27 14:50:43
336,883,2012-03-16 19:06:58
377,238,2017-05-14 20:38:16
689,874,2011-09-25 15:34:19
942,14,2012-11-28 10:43:50
964,356,2015-11-25 07:15:48
318,424,2012-12-31 11:10:20
187,579,2016-08-28 11:41:01
287,768,2017-03-07 14:24:26
19,216,2010-07-24 10:57:27
662,385,2017-02-16 02:00:50
529,742,2011-11-19 17:00:20
520,752,2010-07-20 17:52:08
287,813,2011-09-08 02:56:36
181,651,2016-09-28 09:51:36
619,268,2014-04-18 16:47:03
171,895,2016-04-09 22:16:39
548,598,2010-05-19 19:35:07
305,552,2014-04-15 23:07:32
542,672,2014-06-26 03:24:41
956,203,2014-07-31 07:59:21
87,265,2012-03-18 17:27:37
102,419,2014-11-08 20:02:25
554,502,2012-08-23 16:17:07
812,688,2013-08-30 23:05:32
214,249,2011-11-08 08:31:52
189,973,2016-01-17 08:34:31
859,87,2017-03-29 19:10:11
579,874,2013-07-09 16:12:57
872,532,2015-06-17 04:05:38
854,739,2010-10-19 04:19:17
957,388,2011-01-13 02:28:28
648,256,2012-03-29 23:41:13
920,277,2011-04-30 10:44:36
863,938,2013-12-27 11:44:44
617,193,2011-08-08 19:42:52
860,840,2017-02-18 14:15:09
680,919,2017-03-22 06:16:35
21,261,2015-04-24 15:23:13
66,86,2016-01-06 01:50:15
5,897,2015-10-12 01:25:56
1,22,2011-10-15 13:07:42
874,886,2014-08-21 14:47:35
683,953,2017-08-22 16:46:14
713,479,2012-02-26 12:59:03
732,148,2012-06-21 10:07:29
478,81,2015-02-21 13:41:18
369,93,2010-03-05 22:59:48
848,330,2014-02-17 10:29:42
372,956,2011-01-04 00:27:26
19,721,2016-05-28 03:42:45
40,270,2016-08-04 08:45:10
508,917,2013-07-12 08:55:13
258,164,2012-07-31 14:45:39
312,727,2011-02-06 14:43:48
144,391,2013-02-15 14:03:42
191,759,2012-09-08 00:02:54
901,727,2017-01-08 17:53:32
513,230,2014-10-29 05:20:51
682,443,2017-08-04 21:01:49
236,149,2011-05-15 19:34:19
34,145,2016-11-20 11:57:34
611,609,2010-04-01 14:07:40
439,20,2017-01-01 03:48:54
457,548,2011-04-24 03:14:00
919,384,2015-10-22 19:36:37
320,515,2011-06-27 22:26:07
258,87,2011-10-31 10:35:56
694,549,2011-09-17 23:43:25
161,279,2012-07-31 04:44:11
207,275,2014-09-26 06:34:04
572,432,2010-02-10 02:53:14
669,284,2011-12-10 22:09:26
888,468,2011-01-24 21:42:14
80,294,2013-05-28 15:06:08
561,355,2014-05-26 00:08:01
559,916,2017-02-14 05:17:58
658,601,2017-02-04 08:13:29
158,756,2011-07-28 12:00:18
168,278,2014-08-30 12:47:14
406,112,2010-05-21 19:20:11
430,11,2014-08-18 20:26:22
784,444,2012-11-17 01:32:17
795,189,2014-02-13 09:36:05
114,662,2017-12-08 07:13:39
40,660,2016-07-31 17:24:42
800,875,2011-10-13 04:37:22
1,177,2013-02-18 17:48:30
723,778,2014-02-27 17:11:23
110,28,2012-08-03 04:59:31
909,322,2017-07-18 08:00:13
37,165,2013-02-18 04:00:09
485,682,2010-06-12 08:02:04
147,809,2013-04-30 10:59:40
928,802,2015-05-30 12:02:36
257,414,2013-06-30 16:51:35
966,179,2011-08-31 03:52:07
331,576,2013-02-21 17:08:41
451,420,2015-02-13 01:12:18
513,795,2010-02-15 02:36:40
302,204,2014-07-09 23:45:08
921,390,2010-04-30 06:59:45
629,660,2010-08-05 22:43:17
388,366,2017-10-26 15:12:26
39,428,2015-10-18 21:00:49
729,311,2013-05-16 06:49:36
706,896,2012-12-07 06:58:51
485,214,2010-04-29 12:19:59
930,721,2011-05-01 03:20:00
572,279,2017-06-21 08:53:44
296,422,2014-04-21 20:11:42
950,546,2012-01-23 23:09:43
375,692,2012-05-29 09:01:18
583,537,2010-06-14 10:43:25
594,473,2013-10-29 07:31:10
868,171,2016-10-07 02:55:24
329,118,2013-02-08 15:54:58
735,189,2017-06-15 06:06:32
517,941,2017-03-14 19:34:11
571,28,2016-07-16 11:42:26
96,449,2014-06-23 22:26:41
255,735,2010-07-12 05:50:53
136,991,2010-11-19 07:27:38
319,771,2017-03-18 06:17:22
842,236,2013-10-12 12:56:19
991,755,2012-05-23 15:02:56
451,448,2017-07-11 21:34:50
444,578,2011-01-14 16:17:00
592,479,2017-05-17 04:47:37
753,317,2016-11-03 03:55:37
853,550,2017-11-25 10:29:17
593,565,2013-02-24 21:52:20
278,958,2010-03-02 02:46:32
605,201,2014-02-19 06:58:16
32,417,2012-06-01 11:10:52
27,983,2012-11-13 17:36:36
655,842,2012-02-11 14:43:19
862,679,2014-04-25 19:22:01
507,815,2015-02-04 08:13:15
431,511,2015-08-27 12:40:15
788,500,2012-10-23 22:52:24
660,584,2012-08-07 22:28:49
704,257,2015-06-09 15:50:02
405,898,2014-11-07 20:34:14
715,346,2011-07-04 15:18:12
268,884,2015-05-15 12:00:46
342,556,2016-04-19 06:26:02
74,683,2010-01-01 11:25:14
570,499,2013-12-13 14:13:16
26,295,2014-01-16 18:16:18
227,164,2013-10-01 08:28:56
954,160,2016-03-18 05:33:13
332,700,2013-10-15 19:14:20
809,385,2017-07-25 11:09:03
219,996,2010-10-28 09:27:44
84,601,2013-07-12 16:14:30
158,296,2016-08-24 17:52:08
19,846,2012-06-27 21:31:47
661,862,2010-03-10 12:55:56
893,710,2011-04-04 02:28:18
264,825,2015-12-22 04:43:50
332,743,2013-03-22 21:50:53
463,785,2010-04-20 12:13:43
424,493,2016-09-19 05:13:44
551,500,2015-07-23 16:42:16
135,668,2015-08-15 20:36:27
256,973,2013-09-03 20:59:12
889,427,2015-05-18 12:17:27
974,916,2017-10-10 19:19:25
334,940,2015-01-21 22:20:54
216,85,2016-11-10 16:53:17
658,359,2013-10-19 10:30:46
705,798,2010-06-08 20:59:22
5,246,2011-12-30 05:35:41
25,372,2015-11-02 19:24:32
231,435,2012-01-05 15:44:06
885,425,2015-08-03 12:02:36
211,16,2015-11-03 21:21:26
759,347,2016-03-22 07:14:18
800,329,2011-07-18 13:44:44
312,387,2016-04-10 08:12:19
49,342,2010-10-30 02:38:39
276,265,2013-03-28 04:03:42
981,939,2012-03-01 04:20:21
893,251,2012-12-07 10:42:30
24,405,2010-10-13 14:54:06
526,540,2010-05-30 15:30:11
544,90,2012-09-24 09:52:58
144,272,2014-08-09 03:08:18
340,159,2013-12-22 05:10:33
862,937,2012-11-07 06:50:34
243,944,2014-02-20 09:38:40
950,510,2014-10-24 21:26:51
235,877,2017-06-18 16:30:13
53,155,2011-10-20 12:44:29
473,243,2010-11-11 00:50:58
624,446,2010-01-10 21:11:49
99,320,2012-06-02 04:49:22
198,634,2013-02-18 03:01:54
401,793,2016-09-25 02:42:09
461,659,2011-03-23 15:16:11
629,282,2017-09-09 21:24:43
75,780,2014-05-15 01:40:36
532,354,2015-07-14 01:15:37
802,754,2011-06-07 12:31:45
410,394,2015-08-31 12:27:10
162,945,2013-08-15 10:29:07
449,587,2016-01-14 18:53:50
111,9,2013-04-04 00:07:15
387,377,2011-12-11 23:17:17
70,308,2016-07-02 08:57:54
672,924,2012-04-20 08:04:24
68,298,2012-08-25 13:12:11
405,935,2011-04-10 15:59:17
864,903,2011-12-06 23:09:19
471,473,2010-06-18 10:58:43
996,370,2013-09-22 04:27:43
268,731,2016-05-13 15:59:26
518,783,2011-01-21 00:11:42
20,240,2016-07-15 11:50:16
197,888,2011-10-04 00:28:07
24,568,2012-05-31 18:51:08
917,792,2017-03-08 01:06:08
478,951,2012-03-28 22:22:00
31,937,2017-02-11 01:38:38
292,264,2016-08-30 17:37:28
502,817,2017-10-18 06:33:06
88,409,2016-10-06 10:23:18
402,431,2013-07-17 12:14:10
455,869,2014-03-22 22:51:11
373,483,2014-10-25 04:37:33
839,377,2013-09-29 23:51:24
356,12,2016-12-29 04:11:52
220,133,2014-03-14 23:12:11
877,137,2014-04-20 21:06:47
849,337,2017-07-13 05:37:02
181,98,2016-05-14 21:25:00
517,346,2014-01-20 23:54:02
599,400,2016-04-28 23:39:19
32,563,2015-01-14 14:22:48
319,867,2014-09-14 22:23:21
626,481,2010-09-06 07:38:23
860,313,2012-12-13 17:32:30
747,772,2013-12-12 20:23:57
720,277,2017-02-10 11:00:56
345,98,2016-02-11 15:25:46
902,157,2014-12-27 21:12:44
634,196,2011-12-10 12:19:40
261,515,2015-12-18 09:46:59
39,508,2017-04-28 01:23:23
698,137,2012-01-19 01:49:11
723,853,2011-10-04 08:45:55
887,131,2010-01-28 20:59:55
495,183,2011-07-26 15:56:03
423,340,2012-03-13 16:27:17
246,925,2010-12-31 15:58:53
783,487,2014-08-23 15:37:40
949,372,2012-09-14 11:26:33
449,912,2017-12-27 05:48:09
552,329,2014-09-27 18:35:50
515,777,2017-01-18 23:33:50
623,61,2014-01-13 10:57:21
369,978,2013-05-31 21:05:37
433,996,2015-08-11 04:15:52
409,746,2014-09-19 06:51:01
608,930,2012-01-11 00:13:46
983,474,2016-01-30 23:33:14
720,624,2012-11-05 18:36:49
986,635,2015-03-24 12:31:50
410,938,2011-10-13 13:25:52
87,619,2016-01-23 12:03:34
45,814,2012-01-18 05:03:09
186,279,2011-09-08 16:26:17
710,209,2017-01-03 19:05:28
61,336,2017-04-08 05:40:22
617,718,2011-06-16 22:44:54
790,108,2010-12-09 13:58:34
948,620,2011-11-25 01:10:46
580,913,2013-12-28 13:31:07
434,396,2010-08-30 16:52:46
439,649,2011-06-25 07:04:00
715,635,2014-11-28 12:56:47
288,818,2010-09-08 08:15:22
890,343,2010-11-06 09:56:21
326,633,2014-08-18 08:38:32
843,791,2015-11-03 12:20:44
977,181,2012-01-13 09:29:57
